DB00526,DB00580,1
DB00526,DB00335,1
DB00526,DB00531,1
DB00526,DB00864,1
DB00526,DB00343,1
DB00526,DB00757,1
DB00526,DB01162,1
DB00526,DB00661,1
DB00526,DB00630,1
DB00526,DB00787,1
DB00526,DB00512,1
DB00526,DB00422,1
DB00526,DB00673,1
DB00526,DB00222,1
DB00526,DB00612,1
DB00526,DB00836,1
DB00526,DB00231,1
DB00526,DB00373,1
DB00526,DB00860,1
DB00526,DB00563,1
DB00526,DB01036,1
DB00526,DB01076,1
DB00526,DB00361,1
DB00526,DB00381,1
DB00526,DB00808,1
DB00526,DB00590,1
DB00526,DB00252,1
DB00526,DB00338,1
DB00526,DB00627,1
DB00526,DB00927,1
DB00526,DB01059,1
DB00526,DB01129,1
DB00526,DB00327,1
DB00526,DB00285,1
DB00526,DB00762,1
DB00526,DB00654,1
DB00526,DB00916,1
DB00526,DB00537,1
DB00526,DB00741,1
DB00526,DB00829,1
DB00526,DB00533,1
DB00526,DB01156,1
DB00526,DB00818,1
DB00526,DB01586,1
DB00526,DB00884,1
DB00526,DB00889,1
DB00526,DB00842,1
DB00526,DB00230,1
DB00526,DB00497,1
DB00526,DB02379,1
DB00526,DB01085,1
DB00526,DB00489,1
DB00526,DB00196,1
DB00526,DB00445,1
DB00526,DB00620,1
DB00526,DB00564,1
DB00526,DB00115,1
DB00526,DB00959,1
DB00526,DB01050,1
DB00526,DB00465,1
DB00526,DB00351,1
DB00526,DB00727,1
DB00526,DB00402,1
DB00526,DB01118,1
DB00526,DB00683,1
DB00526,DB00319,1
DB00526,DB00425,1
DB00526,DB00869,1
DB00526,DB00745,1
DB00526,DB01020,1
DB00526,DB01181,1
DB00526,DB00477,1
DB00526,DB00377,1
DB00526,DB01229,1
DB00526,DB01222,1
DB00526,DB00619,1
DB00526,DB00281,1
DB00526,DB01211,1
DB00526,DB00557,1
DB00526,DB00603,1
DB00526,DB00790,1
DB00526,DB00214,1
DB00526,DB00773,1
DB00526,DB00535,1
DB00526,DB00734,1
DB00526,DB00544,1
DB00526,DB00313,1
DB00526,DB00541,1
DB00526,DB01112,1
DB00526,DB01136,1
DB00526,DB00443,1
DB00526,DB00813,1
DB00526,DB00482,1
DB00526,DB00481,1
DB00526,DB00567,1
DB00526,DB00749,1
DB00526,DB00804,1
DB00526,DB01062,1
DB00526,DB00881,1
DB00526,DB00186,1
DB00526,DB04441,1
DB00526,DB00843,1
DB00526,DB00305,1
DB00526,DB00332,1
DB00526,DB00334,1
DB00526,DB01069,1
DB00526,DB00175,1
DB00526,DB00973,1
DB00526,DB00158,1
DB00526,DB00502,1
DB00526,DB01132,1
DB00526,DB00938,1
DB00526,DB00448,1
DB00526,DB01068,1
DB00526,DB00796,1
DB00526,DB00795,1
DB00526,DB00966,1
DB00526,DB00399,1
DB00526,DB00331,1
DB00526,DB00423,1
DB00526,DB06151,1
DB00526,DB00950,1
DB00526,DB01104,1
DB00526,DB00758,1
DB00526,DB00390,1
DB00526,DB00177,1
DB00526,DB01023,1
DB00526,DB01039,1
DB00526,DB00722,1
DB00526,DB00958,1
DB00526,DB00328,1
DB00526,DB00897,1
DB00526,DB00668,1
DB00526,DB00264,1
DB00526,DB01001,1
DB00526,DB01142,1
DB00526,DB00404,1
DB00526,DB00641,1
DB00526,DB00650,1
DB00526,DB00215,1
DB00526,DB00468,1
DB00526,DB00783,1
DB00526,DB00584,1
DB00526,DB00715,1
DB00526,DB00695,1
DB00526,DB00316,1
DB00526,DB01101,1
DB00526,DB01190,1
DB00526,DB00370,1
DB00526,DB00227,1
DB00526,DB00575,1
DB00526,DB00257,1
DB00526,DB01126,1
DB00526,DB00317,1
DB00526,DB00678,1
DB00526,DB00904,1
DB00526,DB01067,1
DB00526,DB01029,1
DB00526,DB00421,1
DB00526,DB00451,1
DB00526,DB00470,1
DB00526,DB00178,1
DB00526,DB01254,1
DB00526,DB01016,1
DB00526,DB00863,1
DB00526,DB00987,1
DB00526,DB00188,1
DB00526,DB01216,1
DB00526,DB00501,1
DB00526,DB00878,1
DB00526,DB00433,1
DB00458,DB00996,1
DB00458,DB00213,1
DB00458,DB01212,1
DB00458,DB00709,1
DB00458,DB00697,1
DB00458,DB00181,1
DB00458,DB00268,1
DB00458,DB01193,1
DB00458,DB01204,1
DB00458,DB01248,1
DB00458,DB00555,1
DB00458,DB01197,1
DB00458,DB01115,1
DB00458,DB00341,1
DB00458,DB00571,1
DB00458,DB00635,1
DB00458,DB00455,1
DB00458,DB01009,1
DB00458,DB00710,1
DB00458,DB01224,1
DB00458,DB00924,1
DB00458,DB00472,1
DB00458,DB01233,1
DB00458,DB00295,1
DB00458,DB01137,1
DB00458,DB00999,1
DB00458,DB00577,1
DB00458,DB00586,1
DB00458,DB00580,1
DB00458,DB00335,1
DB00458,DB00363,1
DB00458,DB00343,1
DB00458,DB01162,1
DB00458,DB00661,1
DB00458,DB00630,1
DB00458,DB00787,1
DB00458,DB00512,1
DB00458,DB00422,1
DB00458,DB00222,1
DB00458,DB00231,1
DB00458,DB00373,1
DB00458,DB00860,1
DB00458,DB00563,1
DB00458,DB01036,1
DB00458,DB01076,1
DB00458,DB00381,1
DB00458,DB00590,1
DB00458,DB00203,1
DB00458,DB00252,1
DB00458,DB00338,1
DB00458,DB00921,1
DB00458,DB00627,1
DB00458,DB00927,1
DB00458,DB01129,1
DB00458,DB00285,1
DB00458,DB00583,1
DB00458,DB01273,1
DB00458,DB00850,1
DB00458,DB00654,1
DB00458,DB00916,1
DB00458,DB00537,1
DB00458,DB01149,1
DB00458,DB00829,1
DB00458,DB00533,1
DB00458,DB00883,1
DB00458,DB00193,1
DB00458,DB01156,1
DB00458,DB00818,1
DB00458,DB00884,1
DB00458,DB00230,1
DB00458,DB00208,1
DB00458,DB00497,1
DB00458,DB00991,1
DB00458,DB01085,1
DB00458,DB01083,1
DB00458,DB00196,1
DB00458,DB00620,1
DB00458,DB00564,1
DB00458,DB01050,1
DB00458,DB00351,1
DB00458,DB00727,1
DB00458,DB00402,1
DB00458,DB00425,1
DB00458,DB01202,1
DB00458,DB00745,1
DB00458,DB01020,1
DB00458,DB00477,1
DB00458,DB01222,1
DB00458,DB01211,1
DB00458,DB00557,1
DB00458,DB00603,1
DB00458,DB00734,1
DB00458,DB00806,1
DB00458,DB00461,1
DB00458,DB01260,1
DB00458,DB00313,1
DB00458,DB00887,1
DB00458,DB01136,1
DB00458,DB00443,1
DB00458,DB00310,1
DB00458,DB00813,1
DB00458,DB00549,1
DB00458,DB00484,1
DB00458,DB00482,1
DB00458,DB00481,1
DB00458,DB01079,1
DB00458,DB00567,1
DB00458,DB00749,1
DB00458,DB00804,1
DB00458,DB01062,1
DB00458,DB01242,1
DB00458,DB00881,1
DB00458,DB00186,1
DB00458,DB00490,1
DB00458,DB00675,1
DB00458,DB00843,1
DB00458,DB00332,1
DB00458,DB00989,1
DB00458,DB00334,1
DB00458,DB00912,1
DB00458,DB01069,1
DB00458,DB00175,1
DB00458,DB00973,1
DB00458,DB00395,1
DB00458,DB00503,1
DB00458,DB00158,1
DB00458,DB00502,1
DB00458,DB01132,1
DB00458,DB00448,1
DB00458,DB01068,1
DB00458,DB00796,1
DB00458,DB01043,1
DB00458,DB00495,1
DB00458,DB00795,1
DB00458,DB00136,1
DB00458,DB00966,1
DB00458,DB00399,1
DB00458,DB00331,1
DB00458,DB00423,1
DB00458,DB00950,1
DB00458,DB00191,1
DB00458,DB01104,1
DB00458,DB00758,1
DB00458,DB00390,1
DB00458,DB00177,1
DB00458,DB01023,1
DB00458,DB01039,1
DB00458,DB00722,1
DB00458,DB00958,1
DB00458,DB00328,1
DB00458,DB00264,1
DB00458,DB01001,1
DB00458,DB01142,1
DB00458,DB00404,1
DB00458,DB00641,1
DB00458,DB00215,1
DB00458,DB01611,1
DB00458,DB00783,1
DB00458,DB00584,1
DB00458,DB00715,1
DB00458,DB00695,1
DB00458,DB00316,1
DB00458,DB01006,1
DB00458,DB00370,1
DB00458,DB00227,1
DB00458,DB00575,1
DB00458,DB00794,1
DB00458,DB00737,1
DB00458,DB00678,1
DB00458,DB00904,1
DB00458,DB01041,1
DB00458,DB01029,1
DB00458,DB01238,1
DB00458,DB00656,1
DB00458,DB00421,1
DB00458,DB00451,1
DB00458,DB00178,1
DB00458,DB00863,1
DB00458,DB00523,1
DB00458,DB00433,1
DB00458,DB00273,1
DB00996,DB00454,1
DB00996,DB00952,1
DB00996,DB00213,1
DB00996,DB00492,1
DB00996,DB01212,1
DB00996,DB00398,1
DB00996,DB00709,1
DB00996,DB00697,1
DB00996,DB00853,1
DB00996,DB01413,1
DB00996,DB00440,1
DB00996,DB00181,1
DB00996,DB01195,1
DB00996,DB00250,1
DB00996,DB01004,1
DB00996,DB01033,1
DB00996,DB00582,1
DB00996,DB00268,1
DB00996,DB01193,1
DB00996,DB01204,1
DB00996,DB01248,1
DB00996,DB00555,1
DB00996,DB00862,1
DB00996,DB00990,1
DB00996,DB01236,1
DB00996,DB00204,1
DB00996,DB00542,1
DB00996,DB01197,1
DB00996,DB00953,1
DB00996,DB01115,1
DB00996,DB00341,1
DB00996,DB00394,1
DB00996,DB00243,1
DB00996,DB02300,1
DB00996,DB00571,1
DB00996,DB00530,1
DB00996,DB00635,1
DB00996,DB00441,1
DB00996,DB01026,1
DB00996,DB00275,1
DB00996,DB00681,1
DB00996,DB00424,1
DB00996,DB00455,1
DB00996,DB01009,1
DB00996,DB00710,1
DB00996,DB01224,1
DB00996,DB00346,1
DB00996,DB00601,1
DB00996,DB00924,1
DB00996,DB01019,1
DB00996,DB00540,1
DB00996,DB00218,1
DB00996,DB00559,1
DB00996,DB00975,1
DB00996,DB00248,1
DB00996,DB00472,1
DB00996,DB00321,1
DB00996,DB00413,1
DB00996,DB00410,1
DB00996,DB00244,1
DB00996,DB01233,1
DB00996,DB00295,1
DB00996,DB01137,1
DB00996,DB00182,1
DB00996,DB00642,1
DB00996,DB00999,1
DB00996,DB00577,1
DB00996,DB00742,1
DB00996,DB00586,1
DB00996,DB00580,1
DB00996,DB00798,1
DB00996,DB00426,1
DB00996,DB00970,1
DB00996,DB00649,1
DB00996,DB00993,1
DB00996,DB01327,1
DB00996,DB00335,1
DB00996,DB00967,1
DB00996,DB00363,1
DB00996,DB00531,1
DB00996,DB00864,1
DB00996,DB00343,1
DB00996,DB00757,1
DB00996,DB01162,1
DB00996,DB00180,1
DB00996,DB00350,1
DB00996,DB00661,1
DB00996,DB00630,1
DB00996,DB00787,1
DB00996,DB00512,1
DB00996,DB00422,1
DB00996,DB01140,1
DB00996,DB00598,1
DB00996,DB00673,1
DB00996,DB00222,1
DB00996,DB06700,1
DB00996,DB00612,1
DB00996,DB00836,1
DB00996,DB00624,1
DB00996,DB00153,1
DB00996,DB00231,1
DB00996,DB00373,1
DB00996,DB00860,1
DB00996,DB00585,1
DB00996,DB00563,1
DB00996,DB01036,1
DB00996,DB01048,1
DB00996,DB01203,1
DB00996,DB01291,1
DB00996,DB01076,1
DB00996,DB00361,1
DB00996,DB00194,1
DB00996,DB00381,1
DB00996,DB00808,1
DB00996,DB00590,1
DB00996,DB00203,1
DB00996,DB00262,1
DB00996,DB00252,1
DB00996,DB00338,1
DB00996,DB00861,1
DB00996,DB00921,1
DB00996,DB00802,1
DB00996,DB00627,1
DB00996,DB01151,1
DB00996,DB00450,1
DB00996,DB00969,1
DB00996,DB01240,1
DB00996,DB01267,1
DB00996,DB00927,1
DB00996,DB00962,1
DB00996,DB00270,1
DB00996,DB00698,1
DB00996,DB01129,1
DB00996,DB00327,1
DB00996,DB00674,1
DB00996,DB00820,1
DB00996,DB01114,1
DB00996,DB00285,1
DB00996,DB00762,1
DB00996,DB00583,1
DB00996,DB01273,1
DB00996,DB00654,1
DB00996,DB00916,1
DB00996,DB00537,1
DB00996,DB00833,1
DB00996,DB01149,1
DB00996,DB00741,1
DB00996,DB00658,1
DB00996,DB00829,1
DB00996,DB00533,1
DB00996,DB00883,1
DB00996,DB01077,1
DB00996,DB00193,1
DB00996,DB01156,1
DB00996,DB00818,1
DB00996,DB01127,1
DB00996,DB01586,1
DB00996,DB00884,1
DB00996,DB00747,1
DB00996,DB00889,1
DB00996,DB00842,1
DB00996,DB00770,1
DB00996,DB00623,1
DB00996,DB00819,1
DB00996,DB00230,1
DB00996,DB00497,1
DB00996,DB00811,1
DB00996,DB00991,1
DB00996,DB02379,1
DB00996,DB01623,1
DB00996,DB01085,1
DB00996,DB00489,1
DB00996,DB01083,1
DB00996,DB00493,1
DB00996,DB00196,1
DB00996,DB00445,1
DB00996,DB00620,1
DB00996,DB00371,1
DB00996,DB00564,1
DB00996,DB01217,1
DB00996,DB00115,1
DB00996,DB00959,1
DB00996,DB00763,1
DB00996,DB00209,1
DB00996,DB01050,1
DB00996,DB00277,1
DB00996,DB01060,1
DB00996,DB00465,1
DB00996,DB00625,1
DB00996,DB00906,1
DB00996,DB00351,1
DB00996,DB01215,1
DB00996,DB01167,1
DB00996,DB00727,1
DB00996,DB01047,1
DB00996,DB00402,1
DB00996,DB01118,1
DB00996,DB00425,1
DB00996,DB01128,1
DB00996,DB01202,1
DB00996,DB00869,1
DB00996,DB00745,1
DB00996,DB01020,1
DB00996,DB00947,1
DB00996,DB00545,1
DB00996,DB01181,1
DB00996,DB00477,1
DB00996,DB00951,1
DB00996,DB00377,1
DB00996,DB01229,1
DB00996,DB00297,1
DB00996,DB01045,1
DB00996,DB01222,1
DB00996,DB00284,1
DB00996,DB00199,1
DB00996,DB00619,1
DB00996,DB00281,1
DB00996,DB00330,1
DB00996,DB01211,1
DB00996,DB00315,1
DB00996,DB00401,1
DB00996,DB01610,1
DB00996,DB00557,1
DB00996,DB00603,1
DB00996,DB00790,1
DB00996,DB00690,1
DB00996,DB00214,1
DB00996,DB00480,1
DB00996,DB01005,1
DB00996,DB00207,1
DB00996,DB00909,1
DB00996,DB00773,1
DB00996,DB00535,1
DB00996,DB00900,1
DB00996,DB00734,1
DB00996,DB00806,1
DB00996,DB00611,1
DB00996,DB01173,1
DB00996,DB00544,1
DB00996,DB00461,1
DB00996,DB00279,1
DB00996,DB00238,1
DB00996,DB00313,1
DB00996,DB00541,1
DB00996,DB00887,1
DB00996,DB01095,1
DB00996,DB01112,1
DB00996,DB01136,1
DB00996,DB00443,1
DB00996,DB00310,1
DB00996,DB00438,1
DB00996,DB01044,1
DB00996,DB00983,1
DB00996,DB01150,1
DB00996,DB00813,1
DB00996,DB00549,1
DB00996,DB00484,1
DB00996,DB00482,1
DB00996,DB00356,1
DB00996,DB00481,1
DB00996,DB01079,1
DB00996,DB00780,1
DB00996,DB00567,1
DB00996,DB00333,1
DB00996,DB00749,1
DB00996,DB00804,1
DB00996,DB01062,1
DB00996,DB00669,1
DB00996,DB00874,1
DB00996,DB01242,1
DB00996,DB01241,1
DB00996,DB00881,1
DB00996,DB00186,1
DB00996,DB04441,1
DB00996,DB00184,1
DB00996,DB00490,1
DB00996,DB00675,1
DB00996,DB00843,1
DB00996,DB00524,1
DB00996,DB00332,1
DB00996,DB00989,1
DB00996,DB00334,1
DB00996,DB00912,1
DB00996,DB01069,1
DB00996,DB00175,1
DB00996,DB00374,1
DB00996,DB00973,1
DB00996,DB00395,1
DB00996,DB00494,1
DB00996,DB00503,1
DB00996,DB00475,1
DB00996,DB01232,1
DB00996,DB00158,1
DB00996,DB00502,1
DB00996,DB01132,1
DB00996,DB00938,1
DB00996,DB00448,1
DB00996,DB01097,1
DB00996,DB00496,1
DB00996,DB01068,1
DB00996,DB00796,1
DB00996,DB01043,1
DB00996,DB00495,1
DB00996,DB01037,1
DB00996,DB00795,1
DB00996,DB00136,1
DB00996,DB00966,1
DB00996,DB00399,1
DB00996,DB00331,1
DB00996,DB00423,1
DB00996,DB00538,1
DB00996,DB06151,1
DB00996,DB00950,1
DB00996,DB00605,1
DB00996,DB00191,1
DB00996,DB01104,1
DB00996,DB00758,1
DB00996,DB00390,1
DB00996,DB00177,1
DB00996,DB00320,1
DB00996,DB01023,1
DB00996,DB01039,1
DB00996,DB00722,1
DB00996,DB00958,1
DB00996,DB00915,1
DB00996,DB00176,1
DB00996,DB00776,1
DB00996,DB00328,1
DB00996,DB00897,1
DB00996,DB00668,1
DB00996,DB00264,1
DB00996,DB00753,1
DB00996,DB01001,1
DB00996,DB00396,1
DB00996,DB01142,1
DB00996,DB00404,1
DB00996,DB01072,1
DB00996,DB00291,1
DB00996,DB00446,1
DB00996,DB00641,1
DB00996,DB00650,1
DB00996,DB00215,1
DB00996,DB00216,1
DB00996,DB00972,1
